skillcorner_match_id,corner_index,corner_time_sec,frame_index,timestamp,time_sec,t_rel,entity_type,entity_id,entity_name,team,x,y,ball_tracked,touched_ball
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,68071,Martín Langreo,Barcelona,116.046,41.353,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,11630,Koundé,Barcelona,110.469,29.694,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,53347,Balde Martínez,Barcelona,74.857,44.094,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,25738,González López,Barcelona,95.543,53.694,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,23104,García Martret,Barcelona,111.291,31.247,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,154096,López Marín,Barcelona,119.52,78.953,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,639784,Nasroui Ebana,Barcelona,96.423,53.859,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,16062,Dias Belloli,Barcelona,97.577,37.529,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,9106,Lewandowski,Barcelona,102.194,32.271,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,19073,Zetterer (GK),Opponent,118.869,40.388,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,19053,Koch,Opponent,113.177,41.282,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,32269,Theate,Opponent,113.314,37.129,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,12376,Nissen Kristensen,Opponent,114.0,41.894,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,105881,Brown,Opponent,103.406,38.412,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,3015,Skhiri,Opponent,117.68,44.388,,False
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,153788,Larsson,Opponent,114.891,45.965,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,6890,Götze,Opponent,109.177,38.694,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,14258,Doan,Opponent,109.291,53.376,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,130425,Chaïbi,Opponent,109.977,40.094,,True
2047362,1,817.0,47,00:13:39.70,819.7,2.7,player,31250,Knauff,Opponent,114.446,34.412,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,ball,,Ball,Ball,118.937,78.882,True,
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,32441,García Pons (GK),Barcelona,37.726,40.447,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,673618,Cubarsí Paredes,Barcelona,111.234,31.671,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,68071,Martín Langreo,Barcelona,116.183,41.4,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,11630,Koundé,Barcelona,110.617,29.753,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,53347,Balde Martínez,Barcelona,74.709,44.047,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,25738,González López,Barcelona,95.509,53.8,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,23104,García Martret,Barcelona,111.371,31.282,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,154096,López Marín,Barcelona,119.566,78.965,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,639784,Nasroui Ebana,Barcelona,96.617,54.212,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,16062,Dias Belloli,Barcelona,97.611,37.506,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,9106,Lewandowski,Barcelona,102.297,32.353,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,19073,Zetterer (GK),Opponent,118.834,40.353,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,19053,Koch,Opponent,113.166,41.282,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,32269,Theate,Opponent,113.303,37.176,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,12376,Nissen Kristensen,Opponent,114.0,41.847,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,105881,Brown,Opponent,103.429,38.506,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,3015,Skhiri,Opponent,117.669,44.412,,False
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,153788,Larsson,Opponent,114.949,45.965,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,6890,Götze,Opponent,109.303,38.553,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,14258,Doan,Opponent,109.291,53.647,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,130425,Chaïbi,Opponent,110.011,40.094,,True
2047362,1,817.0,48,00:13:39.80,819.8,2.8,player,31250,Knauff,Opponent,114.457,34.541,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,ball,,Ball,Ball,118.971,78.918,True,
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,32441,García Pons (GK),Barcelona,37.817,40.353,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,673618,Cubarsí Paredes,Barcelona,111.371,31.729,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,68071,Martín Langreo,Barcelona,116.331,41.424,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,11630,Koundé,Barcelona,110.789,29.812,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,53347,Balde Martínez,Barcelona,74.56,44.012,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,25738,González López,Barcelona,95.463,53.894,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,23104,García Martret,Barcelona,111.451,31.306,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,154096,López Marín,Barcelona,119.611,79.0,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,639784,Nasroui Ebana,Barcelona,96.834,54.588,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,16062,Dias Belloli,Barcelona,97.634,37.471,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,9106,Lewandowski,Barcelona,102.423,32.435,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,19073,Zetterer (GK),Opponent,118.811,40.341,,True
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,19053,Koch,Opponent,113.143,41.282,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,32269,Theate,Opponent,113.303,37.235,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,12376,Nissen Kristensen,Opponent,114.011,41.824,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,105881,Brown,Opponent,103.451,38.624,,False
2047362,1,817.0,49,00:13:39.90,819.9,2.9,player,3015,Skhiri,Opponent,117.68,44.435,,False
